country	partner	year	key1	key2	key3	key4	export	gdp_c	gdp_p	distance
Argentina	Russian Federation	2000	ArgentinaRussian Federation	ArgentinaRussian Federation2000	Argentina2000	Russian Federation2000	128.9	284410	998616.93	13505.36
Argentina	Russian Federation	2005	ArgentinaRussian Federation	ArgentinaRussian Federation2005	Argentina2005	Russian Federation2005	902.9	181357	1696729.2	13505.36
Argentina	Russian Federation	2008	ArgentinaRussian Federation	ArgentinaRussian Federation2008	Argentina2008	Russian Federation2008	1506.5	324405	2878201.3	13505.36
Argentina	Russian Federation	2009	ArgentinaRussian Federation	ArgentinaRussian Federation2009	Argentina2009	Russian Federation2009	1470	305763	2728446.1	13505.36
Argentina	Saudi Arabia	1995	ArgentinaSaudi Arabia	ArgentinaSaudi Arabia1995	Argentina1995	Saudi Arabia1995	84.5	258217	147940	12880.18
Argentina	Saudi Arabia	2000	ArgentinaSaudi Arabia	ArgentinaSaudi Arabia2000	Argentina2000	Saudi Arabia2000	101.3	284410	194807	12880.18
Argentina	Saudi Arabia	2005	ArgentinaSaudi Arabia	ArgentinaSaudi Arabia2005	Argentina2005	Saudi Arabia2005	333.9	181357	328461	12880.18
Argentina	Saudi Arabia	2008	ArgentinaSaudi Arabia	ArgentinaSaudi Arabia2008	Argentina2008	Saudi Arabia2008	752.9	324405	519797	12880.18
Argentina	Saudi Arabia	2009	ArgentinaSaudi Arabia	ArgentinaSaudi Arabia2009	Argentina2009	Saudi Arabia2009	641.8	305763	429098	12880.18
Argentina	Singapore	1995	ArgentinaSingapore	ArgentinaSingapore1995	Argentina1995	Singapore1995	148.5	258217	87062	15891.11
Argentina	Singapore	2000	ArgentinaSingapore	ArgentinaSingapore2000	Argentina2000	Singapore2000	277.7	284410	94308	15891.11
Argentina	Singapore	2005	ArgentinaSingapore	ArgentinaSingapore2005	Argentina2005	Singapore2005	192.3	181357	125429	15891.11
Argentina	Singapore	2008	ArgentinaSingapore	ArgentinaSingapore2008	Argentina2008	Singapore2008	968.3	324405	190590	15891.11
Argentina	Singapore	2009	ArgentinaSingapore	ArgentinaSingapore2009	Argentina2009	Singapore2009	973.8	305763	188830	15891.11
Argentina	Slovak Republic	1995	ArgentinaSlovak Republic	ArgentinaSlovak Republic1995	Argentina1995	Slovak Republic1995	0.7	258217	44499.496	11879.9
Argentina	Slovak Republic	2000	ArgentinaSlovak Republic	ArgentinaSlovak Republic2000	Argentina2000	Slovak Republic2000	3.3	284410	59309.145	11879.9
Argentina	Slovak Republic	2005	ArgentinaSlovak Republic	ArgentinaSlovak Republic2005	Argentina2005	Slovak Republic2005	6.2	181357	87133.808	11879.9
Argentina	Slovak Republic	2008	ArgentinaSlovak Republic	ArgentinaSlovak Republic2008	Argentina2008	Slovak Republic2008	15.8	324405	125488.95	11879.9
Argentina	Slovak Republic	2009	ArgentinaSlovak Republic	ArgentinaSlovak Republic2009	Argentina2009	Slovak Republic2009	15.1	305763	122167.52	11879.9
Argentina	Slovenia	1995	ArgentinaSlovenia	ArgentinaSlovenia1995	Argentina1995	Slovenia1995	7.1	258217	25868.223	11580.75
Argentina	Slovenia	2000	ArgentinaSlovenia	ArgentinaSlovenia2000	Argentina2000	Slovenia2000	6.9	284410	34916.686	11580.75
Argentina	Slovenia	2005	ArgentinaSlovenia	ArgentinaSlovenia2005	Argentina2005	Slovenia2005	76	181357	46962.273	11580.75
Argentina	Slovenia	2008	ArgentinaSlovenia	ArgentinaSlovenia2008	Argentina2008	Slovenia2008	125.1	324405	58713.01	11580.75
Argentina	Slovenia	2009	ArgentinaSlovenia	ArgentinaSlovenia2009	Argentina2009	Slovenia2009	109.9	305763	54867.595	11580.75
Argentina	South Africa	1995	ArgentinaSouth Africa	ArgentinaSouth Africa1995	Argentina1995	South Africa1995	226.4	258217	237067.47	6886.516
Argentina	South Africa	2000	ArgentinaSouth Africa	ArgentinaSouth Africa2000	Argentina2000	South Africa2000	197.7	284410	295749.84	6886.516
Argentina	South Africa	2005	ArgentinaSouth Africa	ArgentinaSouth Africa2005	Argentina2005	South Africa2005	430.9	181357	405754.65	6886.516
Argentina	South Africa	2008	ArgentinaSouth Africa	ArgentinaSouth Africa2008	Argentina2008	South Africa2008	998.7	324405	507531.49	6886.516
Argentina	South Africa	2009	ArgentinaSouth Africa	ArgentinaSouth Africa2009	Argentina2009	South Africa2009	862.9	305763	507144.57	6886.516
Argentina	Spain	1995	ArgentinaSpain	ArgentinaSpain1995	Argentina1995	Spain1995	693.6	258217	628594.97	10065.85
Argentina	Spain	2000	ArgentinaSpain	ArgentinaSpain2000	Argentina2000	Spain2000	1102.6	284410	858075.68	10065.85
Argentina	Spain	2005	ArgentinaSpain	ArgentinaSpain2005	Argentina2005	Spain2005	1884.6	181357	1188763.8	10065.85
Argentina	Spain	2008	ArgentinaSpain	ArgentinaSpain2008	Argentina2008	Spain2008	3724.7	324405	1510545.5	10065.85
Argentina	Spain	2009	ArgentinaSpain	ArgentinaSpain2009	Argentina2009	Spain2009	2313.1	305763	1469145.2	10065.85
Argentina	Sweden	1995	ArgentinaSweden	ArgentinaSweden1995	Argentina1995	Sweden1995	33.7	258217	192641.95	12585.03
Argentina	Sweden	2000	ArgentinaSweden	ArgentinaSweden2000	Argentina2000	Sweden2000	78.2	284410	247995.01	12585.03
Argentina	Sweden	2005	ArgentinaSweden	ArgentinaSweden2005	Argentina2005	Sweden2005	122.5	181357	295293.94	12585.03
Argentina	Sweden	2008	ArgentinaSweden	ArgentinaSweden2008	Argentina2008	Sweden2008	188.9	324405	365235.62	12585.03
Argentina	Sweden	2009	ArgentinaSweden	ArgentinaSweden2009	Argentina2009	Sweden2009	161.7	305763	346435.05	12585.03
Argentina	Switzerland	1995	ArgentinaSwitzerland	ArgentinaSwitzerland1995	Argentina1995	Switzerland1995	58.2	258217	192940.99	11214.51
Argentina	Switzerland	2000	ArgentinaSwitzerland	ArgentinaSwitzerland2000	Argentina2000	Switzerland2000	46	284410	233555.73	11214.51
Argentina	Switzerland	2005	ArgentinaSwitzerland	ArgentinaSwitzerland2005	Argentina2005	Switzerland2005	49.8	181357	274902.47	11214.51
Argentina	Switzerland	2008	ArgentinaSwitzerland	ArgentinaSwitzerland2008	Argentina2008	Switzerland2008	91.3	324405	366672.5	11214.51
Argentina	Switzerland	2009	ArgentinaSwitzerland	ArgentinaSwitzerland2009	Argentina2009	Switzerland2009	69.8	305763	363007.52	11214.51
Argentina	Thailand	1995	ArgentinaThailand	ArgentinaThailand1995	Argentina1995	Thailand1995	136	258217	168019	16890.18
Argentina	Thailand	2000	ArgentinaThailand	ArgentinaThailand2000	Argentina2000	Thailand2000	204	284410	122725	16890.18
Argentina	Thailand	2005	ArgentinaThailand	ArgentinaThailand2005	Argentina2005	Thailand2005	343.6	181357	176352	16890.18
Argentina	Thailand	2008	ArgentinaThailand	ArgentinaThailand2008	Argentina2008	Thailand2008	505.8	324405	272578	16890.18
Argentina	Thailand	2009	ArgentinaThailand	ArgentinaThailand2009	Argentina2009	Thailand2009	383.8	305763	263711	16890.18
Argentina	Turkey	1995	ArgentinaTurkey	ArgentinaTurkey1995	Argentina1995	Turkey1995	167.6	258217	425051.58	12268.67
Argentina	Turkey	2000	ArgentinaTurkey	ArgentinaTurkey2000	Argentina2000	Turkey2000	81.9	284410	589322.78	12268.67
Argentina	Turkey	2005	ArgentinaTurkey	ArgentinaTurkey2005	Argentina2005	Turkey2005	238.8	181357	781243.4	12268.67
Argentina	Turkey	2008	ArgentinaTurkey	ArgentinaTurkey2008	Argentina2008	Turkey2008	716.9	324405	1067943.8	12268.67
Argentina	Turkey	2009	ArgentinaTurkey	ArgentinaTurkey2009	Argentina2009	Turkey2009	216.6	305763	1038571.9	12268.67
Argentina	United Kingdom	1995	ArgentinaUnited Kingdom	ArgentinaUnited Kingdom1995	Argentina1995	United Kingdom1995	507.8	258217	1155242.1	11147.48
Argentina	United Kingdom	2000	ArgentinaUnited Kingdom	ArgentinaUnited Kingdom2000	Argentina2000	United Kingdom2000	424	284410	1533510.6	11147.48
Argentina	United Kingdom	2005	ArgentinaUnited Kingdom	ArgentinaUnited Kingdom2005	Argentina2005	United Kingdom2005	823	181357	1984852.8	11147.48
Argentina	United Kingdom	2008	ArgentinaUnited Kingdom	ArgentinaUnited Kingdom2008	Argentina2008	United Kingdom2008	1288.2	324405	2213945.8	11147.48
Argentina	United Kingdom	2009	ArgentinaUnited Kingdom	ArgentinaUnited Kingdom2009	Argentina2009	United Kingdom2009	1103.6	305763	2125438	11147.48
Argentina	United States	1995	ArgentinaUnited States	ArgentinaUnited States1995	Argentina1995	United States1995	2720.1	258217	7338400	8542.694
Argentina	United States	2000	ArgentinaUnited States	ArgentinaUnited States2000	Argentina2000	United States2000	4946.7	284410	9898800	8542.694
Argentina	United States	2005	ArgentinaUnited States	ArgentinaUnited States2005	Argentina2005	United States2005	5469.4	181357	12564300	8542.694
Argentina	United States	2008	ArgentinaUnited States	ArgentinaUnited States2008	Argentina2008	United States2008	6883	324405	14219300	8542.694
Argentina	United States	2009	ArgentinaUnited States	ArgentinaUnited States2009	Argentina2009	United States2009	4861.9	305763	13898300	8542.694
Argentina	Viet Nam	1995	ArgentinaViet Nam	ArgentinaViet Nam1995	Argentina1995	Viet Nam1995	5.8	258217	20798	17877.15
Argentina	Viet Nam	2000	ArgentinaViet Nam	ArgentinaViet Nam2000	Argentina2000	Viet Nam2000	25.9	284410	31176	17877.15
Argentina	Viet Nam	2005	ArgentinaViet Nam	ArgentinaViet Nam2005	Argentina2005	Viet Nam2005	237.8	181357	52931	17877.15
Argentina	Viet Nam	2008	ArgentinaViet Nam	ArgentinaViet Nam2008	Argentina2008	Viet Nam2008	338.3	324405	90302	17877.15
Argentina	Viet Nam	2009	ArgentinaViet Nam	ArgentinaViet Nam2009	Argentina2009	Viet Nam2009	548.9	305763	93170	17877.15
Australia	Argentina	1995	AustraliaArgentina	AustraliaArgentina1995	Australia1995	Argentina1995	209.6	403133.81	258217	11801.36
Australia	Argentina	2000	AustraliaArgentina	AustraliaArgentina2000	Australia2000	Argentina2000	170.1	537291.43	284410	11801.36
Australia	Argentina	2005	AustraliaArgentina	AustraliaArgentina2005	Australia2005	Argentina2005	242	716652.03	181357	11801.36
Australia	Argentina	2008	AustraliaArgentina	AustraliaArgentina2008	Australia2008	Argentina2008	466.8	848026.6	324405	11801.36
Australia	Argentina	2009	AustraliaArgentina	AustraliaArgentina2009	Australia2009	Argentina2009	392.9	899404.39	305763	11801.36
Australia	Austria	1995	AustraliaAustria	AustraliaAustria1995	Australia1995	Austria1995	34	403133.81	186645.66	15988.95
Australia	Austria	2000	AustraliaAustria	AustraliaAustria2000	Australia2000	Austria2000	49.3	537291.43	231572.54	15988.95
Australia	Austria	2005	AustraliaAustria	AustraliaAustria2005	Australia2005	Austria2005	303.9	716652.03	276672.16	15988.95
Australia	Austria	2008	AustraliaAustria	AustraliaAustria2008	Australia2008	Austria2008	235.3	848026.6	331667.26	15988.95
Australia	Austria	2009	AustraliaAustria	AustraliaAustria2009	Australia2009	Austria2009	188.2	899404.39	325304.77	15988.95
Australia	Belgium	1995	AustraliaBelgium	AustraliaBelgium1995	Australia1995	Belgium1995	403	403133.81	227449.15	16759.6
Australia	Belgium	2000	AustraliaBelgium	AustraliaBelgium2000	Australia2000	Belgium2000	595.6	537291.43	283448.34	16759.6
Australia	Belgium	2005	AustraliaBelgium	AustraliaBelgium2005	Australia2005	Belgium2005	925.2	716652.03	337299.88	16759.6
Australia	Belgium	2008	AustraliaBelgium	AustraliaBelgium2008	Australia2008	Belgium2008	1154	848026.6	396534.89	16759.6
Australia	Belgium	2009	AustraliaBelgium	AustraliaBelgium2009	Australia2009	Belgium2009	873	899404.39	394813.69	16759.6
Australia	Brazil	1995	AustraliaBrazil	AustraliaBrazil1995	Australia1995	Brazil1995	536.7	403133.81	769741	13371.76
Australia	Brazil	2000	AustraliaBrazil	AustraliaBrazil2000	Australia2000	Brazil2000	655.3	537291.43	644283	13371.76
Australia	Brazil	2005	AustraliaBrazil	AustraliaBrazil2005	Australia2005	Brazil2005	1412.6	716652.03	881754	13371.76
Australia	Brazil	2008	AustraliaBrazil	AustraliaBrazil2008	Australia2008	Brazil2008	2579.7	848026.6	1650392	13371.76
Australia	Brazil	2009	AustraliaBrazil	AustraliaBrazil2009	Australia2009	Brazil2009	2246.5	899404.39	1622311	13371.76
Australia	Brunei Darussalam	1995	AustraliaBrunei Darussalam	AustraliaBrunei Darussalam1995	Australia1995	Brunei Darussalam1995	31.9	403133.81	4734	5756.495
Australia	Brunei Darussalam	2000	AustraliaBrunei Darussalam	AustraliaBrunei Darussalam2000	Australia2000	Brunei Darussalam2000	24.5	537291.43	6001	5756.495
Australia	Brunei Darussalam	2005	AustraliaBrunei Darussalam	AustraliaBrunei Darussalam2005	Australia2005	Brunei Darussalam2005	25.9	716652.03	9531	5756.495
Australia	Brunei Darussalam	2008	AustraliaBrunei Darussalam	AustraliaBrunei Darussalam2008	Australia2008	Brunei Darussalam2008	31.3	848026.6	121417	5756.495
Australia	Brunei Darussalam	2009	AustraliaBrunei Darussalam	AustraliaBrunei Darussalam2009	Australia2009	Brunei Darussalam2009	31.1	899404.39	10733	5756.495
Australia	Bulgaria	1995	AustraliaBulgaria	AustraliaBulgaria1995	Australia1995	Bulgaria1995	22.2	403133.81	13422	15449.53
Australia	Bulgaria	2000	AustraliaBulgaria	AustraliaBulgaria2000	Australia2000	Bulgaria2000	9	537291.43	12944	15449.53
Australia	Bulgaria	2005	AustraliaBulgaria	AustraliaBulgaria2005	Australia2005	Bulgaria2005	134.8	716652.03	28971	15449.53
Australia	Bulgaria	2008	AustraliaBulgaria	AustraliaBulgaria2008	Australia2008	Bulgaria2008	61.5	848026.6	52143	15449.53
Australia	Bulgaria	2009	AustraliaBulgaria	AustraliaBulgaria2009	Australia2009	Bulgaria2009	17.2	899404.39	48654	15449.53
Australia	Cambodia	1995	AustraliaCambodia	AustraliaCambodia1995	Australia1995	Cambodia1995	4.9	403133.81	3419	7037.221
Australia	Cambodia	2000	AustraliaCambodia	AustraliaCambodia2000	Australia2000	Cambodia2000	5.7	537291.43	3653	7037.221
Australia	Cambodia	2005	AustraliaCambodia	AustraliaCambodia2005	Australia2005	Cambodia2005	20.4	716652.03	6293	7037.221
Australia	Cambodia	2008	AustraliaCambodia	AustraliaCambodia2008	Australia2008	Cambodia2008	20.8	848026.6	10352	7037.221
Australia	Cambodia	2009	AustraliaCambodia	AustraliaCambodia2009	Australia2009	Cambodia2009	35.4	899404.39	10414	7037.221
Australia	Canada	1995	AustraliaCanada	AustraliaCanada1995	Australia1995	Canada1995	1486.7	403133.81	666239.27	15586.66
Australia	Canada	2000	AustraliaCanada	AustraliaCanada2000	Australia2000	Canada2000	1431.4	537291.43	874086.09	15586.66
Australia	Canada	2005	AustraliaCanada	AustraliaCanada2005	Australia2005	Canada2005	2184.4	716652.03	1132000	15586.66
Australia	Canada	2008	AustraliaCanada	AustraliaCanada2008	Australia2008	Canada2008	2211.3	848026.6	1298955.7	15586.66
Australia	Canada	2009	AustraliaCanada	AustraliaCanada2009	Australia2009	Canada2009	1990.4	899404.39	1274897.1	15586.66
Australia	Chile	1995	AustraliaChile	AustraliaChile1995	Australia1995	Chile1995	151.6	403133.81	110187.86	11353.72
Australia	Chile	2000	AustraliaChile	AustraliaChile2000	Australia2000	Chile2000	124.2	537291.43	146830.2	11353.72
Australia	Chile	2005	AustraliaChile	AustraliaChile2005	Australia2005	Chile2005	180.3	716652.03	206427.43	11353.72
Australia	Chile	2008	AustraliaChile	AustraliaChile2008	Australia2008	Chile2008	325.5	848026.6	276616.38	11353.72
Australia	Chile	2009	AustraliaChile	AustraliaChile2009	Australia2009	Chile2009	389.3	899404.39	276105.19	11353.72
Australia	China	1995	AustraliaChina	AustraliaChina1995	Australia1995	China1995	2989.2	403133.81	1832792.6	8956.436
Australia	China	2000	AustraliaChina	AustraliaChina2000	Australia2000	China2000	5564.8	537291.43	3014723.6	8956.436
Australia	China	2005	AustraliaChina	AustraliaChina2005	Australia2005	China2005	20100.6	716652.03	5363612.8	8956.436
Australia	China	2008	AustraliaChina	AustraliaChina2008	Australia2008	China2008	44540	848026.6	8214633.2	8956.436
Australia	China	2009	AustraliaChina	AustraliaChina2009	Australia2009	China2009	45475.5	899404.39	9049716.3	8956.436
Australia	Chinese Taipei	1995	AustraliaChinese Taipei	AustraliaChinese Taipei1995	Australia1995	Chinese Taipei1995	3166.3	403133.81	274773	7272.547
Australia	Chinese Taipei	2000	AustraliaChinese Taipei	AustraliaChinese Taipei2000	Australia2000	Chinese Taipei2000	4669.5	537291.43	326162	7272.547
Australia	Chinese Taipei	2005	AustraliaChinese Taipei	AustraliaChinese Taipei2005	Australia2005	Chinese Taipei2005	5669.9	716652.03	364849	7272.547
Australia	Chinese Taipei	2008	AustraliaChinese Taipei	AustraliaChinese Taipei2008	Australia2008	Chinese Taipei2008	9081.4	848026.6	400206	7272.547
Australia	Chinese Taipei	2009	AustraliaChinese Taipei	AustraliaChinese Taipei2009	Australia2009	Chinese Taipei2009	6307	899404.39	377568	7272.547
Australia	Czech Republic	1995	AustraliaCzech Republic	AustraliaCzech Republic1995	Australia1995	Czech Republic1995	35.1	403133.81	138171.51	16097.52
Australia	Czech Republic	2000	AustraliaCzech Republic	AustraliaCzech Republic2000	Australia2000	Czech Republic2000	54.1	537291.43	159697.36	16097.52
Australia	Czech Republic	2005	AustraliaCzech Republic	AustraliaCzech Republic2005	Australia2005	Czech Republic2005	86.7	716652.03	217658.88	16097.52
Australia	Czech Republic	2008	AustraliaCzech Republic	AustraliaCzech Republic2008	Australia2008	Czech Republic2008	207.9	848026.6	269837.73	16097.52
Australia	Czech Republic	2009	AustraliaCzech Republic	AustraliaCzech Republic2009	Australia2009	Czech Republic2009	87.2	899404.39	268945.17	16097.52
Australia	Denmark	1995	AustraliaDenmark	AustraliaDenmark1995	Australia1995	Denmark1995	482.5	403133.81	120026.08	16054.1
Australia	Denmark	2000	AustraliaDenmark	AustraliaDenmark2000	Australia2000	Denmark2000	462.9	537291.43	153875.93	16054.1
Australia	Denmark	2005	AustraliaDenmark	AustraliaDenmark2005	Australia2005	Denmark2005	622.3	716652.03	179888.49	16054.1
Australia	Denmark	2008	AustraliaDenmark	AustraliaDenmark2008	Australia2008	Denmark2008	1155.4	848026.6	218808.64	16054.1
Australia	Denmark	2009	AustraliaDenmark	AustraliaDenmark2009	Australia2009	Denmark2009	974.7	899404.39	211357.56	16054.1
Australia	Estonia	1995	AustraliaEstonia	AustraliaEstonia1995	Australia1995	Estonia1995	1.2	403133.81	9072.1257	15241.88
Australia	Estonia	2000	AustraliaEstonia	AustraliaEstonia2000	Australia2000	Estonia2000	2	537291.43	13533.353	15241.88
Australia	Estonia	2005	AustraliaEstonia	AustraliaEstonia2005	Australia2005	Estonia2005	4.4	716652.03	22275.16	15241.88
Australia	Estonia	2008	AustraliaEstonia	AustraliaEstonia2008	Australia2008	Estonia2008	9.8	848026.6	29582.225	15241.88
Australia	Estonia	2009	AustraliaEstonia	AustraliaEstonia2009	Australia2009	Estonia2009	4	899404.39	26095.389	15241.88
Australia	Finland	1995	AustraliaFinland	AustraliaFinland1995	Australia1995	Finland1995	238	403133.81	95862.202	15211.41
Australia	Finland	2000	AustraliaFinland	AustraliaFinland2000	Australia2000	Finland2000	339.4	537291.43	132874.37	15211.41
Australia	Finland	2005	AustraliaFinland	AustraliaFinland2005	Australia2005	Finland2005	432.8	716652.03	161096.83	15211.41
Australia	Finland	2008	AustraliaFinland	AustraliaFinland2008	Australia2008	Finland2008	855.7	848026.6	202336.73	15211.41
Australia	Finland	2009	AustraliaFinland	AustraliaFinland2009	Australia2009	Finland2009	295.7	899404.39	189747.17	15211.41
Australia	France	1995	AustraliaFrance	AustraliaFrance1995	Australia1995	France1995	1561.3	403133.81	1200881.3	16975.46
Australia	France	2000	AustraliaFrance	AustraliaFrance2000	Australia2000	France2000	1189.5	537291.43	1533008.1	16975.46
Australia	France	2005	AustraliaFrance	AustraliaFrance2005	Australia2005	France2005	2202.6	716652.03	1860699.8	16975.46
Australia	France	2008	AustraliaFrance	AustraliaFrance2008	Australia2008	France2008	2701.2	848026.6	2191237.4	16975.46
Australia	France	2009	AustraliaFrance	AustraliaFrance2009	Australia2009	France2009	1844.7	899404.39	2178296.8	16975.46
Australia	Germany	1995	AustraliaGermany	AustraliaGermany1995	Australia1995	Germany1995	2411.6	403133.81	1833376.3	16562.72
Australia	Germany	2000	AustraliaGermany	AustraliaGermany2000	Australia2000	Germany2000	2360.8	537291.43	2117499.3	16562.72
Australia	Germany	2005	AustraliaGermany	AustraliaGermany2005	Australia2005	Germany2005	2979.6	716652.03	2565997.4	16562.72
Australia	Germany	2008	AustraliaGermany	AustraliaGermany2008	Australia2008	Germany2008	4289.8	848026.6	3047862.9	16562.72
Australia	Germany	2009	AustraliaGermany	AustraliaGermany2009	Australia2009	Germany2009	3626.5	899404.39	2918240.5	16562.72
Australia	Greece	1995	AustraliaGreece	AustraliaGreece1995	Australia1995	Greece1995	55.6	403133.81	154393.63	15337.68
Australia	Greece	2000	AustraliaGreece	AustraliaGreece2000	Australia2000	Greece2000	398.6	537291.43	199196.62	15337.68
Australia	Greece	2005	AustraliaGreece	AustraliaGreece2005	Australia2005	Greece2005	361.8	716652.03	270363.81	15337.68
Australia	Greece	2008	AustraliaGreece	AustraliaGreece2008	Australia2008	Greece2008	355.2	848026.6	332659.54	15337.68
Australia	Greece	2009	AustraliaGreece	AustraliaGreece2009	Australia2009	Greece2009	361.8	899404.39	329465.98	15337.68
